S.No,YEAR,FLIGHT_NUMBER,DEPARTURE_DELAY,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,COMPLAINT_TYPE,COMPLAINT_DESCRIPTION,COMPLAINT_STATUS,COMPENSATION_AMNT,COMPENSATION_TYPE
1187,2015,1919,196,159,0,0,,,,,,
1188,2015,1723,28,26,0,0,,,,,,
1189,2015,67,26,-8,0,0,,,late,open,0,0
1190,2015,1737,-3,-27,0,0,,,,,,
1191,2015,1922,16,19,0,0,,,,,,
1192,2015,235,45,22,0,0,,,,,,
1193,2015,1770,-8,-25,0,0,,,,,,
1194,2015,413,0,-4,0,0,,,,,,
1195,2015,84,-1,2,0,0,,,,,,
1196,2015,670,10,-6,0,0,,,,,,
1197,2015,330,-2,-27,0,0,,,,,,
1198,2015,1970,30,6,0,0,,,,,,
1199,2015,1849,2,-14,0,0,,,,,,
1200,2015,2069,3,-22,0,0,,,,,,
1201,2015,1443,9,4,0,0,,,,,,
1202,2015,1715,-7,-32,0,0,,,,,,
1203,2015,199,4,72,0,0,,,,,,
1204,2015,1919,-1,56,0,0,,,,,,
1205,2015,1723,-8,-17,0,0,,,,,,
1206,2015,67,46,47,0,0,,,,,,
1207,2015,1737,31,22,0,0,,,,,,
1208,2015,1922,97,81,0,0,,,,,,
1209,2015,235,1,-2,0,0,,,,,,
1210,2015,1770,-4,-26,0,0,,,,,,
1211,2015,413,-5,-14,0,0,,,,,,
1212,2015,84,-6,-23,0,0,,,,,,
1213,2015,670,-6,-25,0,0,,,,,,
1214,2015,330,-3,-28,0,0,,,,,,
1215,2015,1970,-4,-21,0,0,,,,,,
1216,2015,1849,-3,-17,0,0,,,,,,
1217,2015,2069,-7,-30,0,0,,,,,,
1218,2015,1443,85,76,0,0,,,,,,
1219,2015,1715,-5,-29,0,0,,,,,,
1220,2015,199,-2,-20,0,0,,,,,,
1221,2015,1919,4,-23,0,0,,,,,,
1222,2015,1723,0,5,0,0,,,,,,
1223,2015,67,-3,-12,0,0,,,,,,
1224,2015,1737,2,17,0,0,,,,,,
1225,2015,1922,-11,-25,0,0,,,,,,
1226,2015,235,-6,-12,0,0,,,,,,
1227,2015,1770,-5,-17,0,0,,,,,,
1228,2015,413,-7,-10,0,0,,,,,,
1229,2015,84,-3,-12,0,0,,,,,,
1230,2015,670,-8,-15,0,0,,,,,,
1231,2015,330,-3,-4,0,0,,,,,,
1232,2015,1970,192,237,0,0,,,,,,
1233,2015,1849,-6,0,0,0,,,,,,
1234,2015,2069,8,-5,0,0,,,,,,
1235,2015,1443,-4,-10,0,0,,,,,,
1236,2015,1715,-5,-20,0,0,,,,,,
1237,2015,199,-1,-36,0,0,,,,,,
1238,2015,1919,-1,-18,0,0,,,,,,
1239,2015,1723,0,-7,0,0,,,,,,
1240,2015,67,9,-13,0,0,,,,,,
1241,2015,1737,-4,-18,0,0,,,,,,
1242,2015,1922,-2,-1,0,0,,,,,,
1243,2015,235,-3,-16,0,0,,,,,,
1244,2015,829,-3,17,0,0,,,,,,
1245,2015,445,-8,-5,0,0,,,,,,
1246,2015,84,-6,-18,0,0,,,,,,
1247,2015,1862,-5,21,0,0,,,,,,
1248,2015,330,0,-17,0,0,,,,,,
1249,2015,873,-9,-17,0,0,,,,,,
1250,2015,2069,-10,-31,0,0,,,,,,
1251,2015,1443,-2,-14,0,0,,,,,,
1252,2015,199,-6,-42,0,0,,,,,,
1253,2015,2043,-6,-33,0,0,,,,,,
1254,2015,67,-5,-29,0,0,,,,,,
1255,2015,1820,-6,-3,0,0,,,,,,
1256,2015,235,23,-4,0,0,,,,,,
1257,2015,829,-4,-12,0,0,,,,,,
1258,2015,2057,12,3,0,0,,,,,,
1259,2015,84,-5,-21,0,0,,B,,open,0,
1260,2015,879,0,-4,0,0,,,,,,
1261,2015,330,-6,-22,0,0,,,,,,
1262,2015,2063,-8,-27,0,0,,,,,,
1263,2015,1443,-7,-9,0,0,,,,,,
1264,2015,199,-7,-38,0,0,,,,,,
1265,2015,1919,-5,-24,0,0,,,,,,
1266,2015,1912,-5,-18,0,0,,,,,,
1267,2015,67,5,-13,0,0,,,,,,
1268,2015,1737,-7,-43,0,0,,,,,,
1269,2015,2070,-11,-20,0,0,,,,,,
1270,2015,235,35,31,0,0,,,,,,
1271,2015,1770,-7,-19,0,0,,,,,,
1272,2015,413,15,16,0,0,,,,,,
1273,2015,84,,,0,1,A,A,cancelled,open,0,rebooked
1274,2015,670,-6,0,0,0,,,,,,
1275,2015,330,0,-13,0,0,,,,,,
1276,2015,1970,27,19,0,0,,,,,,
1277,2015,1849,-6,8,0,0,,,,,,
1278,2015,2069,9,-5,0,0,,,,,,
1279,2015,1443,-4,-14,0,0,,,,,,
1280,2015,1715,-5,-20,0,0,,,,,,
1281,2015,199,-6,-26,0,0,,,,,,
1282,2015,1919,8,-27,0,0,,,,,,
1283,2015,1723,33,18,0,0,,,,,,
1284,2015,67,37,24,0,0,,,,,,
1285,2015,1737,-8,,1,0,,,,,,
1286,2015,1922,12,48,0,0,,,,,,
1287,2015,235,61,53,0,0,,,,,,
1288,2015,1770,-6,-16,0,0,,,,,,
1289,2015,413,20,33,0,0,,,,,,
1290,2015,84,-1,21,0,0,,,,,,
1291,2015,670,-6,-24,0,0,,,,,,
1292,2015,330,-4,-6,0,0,,,,,,
1293,2015,1970,2,-14,0,0,,,,,,
1294,2015,1849,-5,-9,0,0,,,,,,
1295,2015,2069,-3,19,0,0,,,,,,
1296,2015,1443,-8,-15,0,0,,,,,,
1297,2015,1715,30,43,0,0,,,,,,
1298,2015,199,27,20,0,0,,,,,,
1299,2015,1919,81,62,0,0,,,,,,
1300,2015,1723,11,23,0,0,,,,,,
1301,2015,67,,,0,1,B,B,cancelled,open,600,refund
1302,2015,1737,-1,-40,0,0,,,,,,
1303,2015,1922,34,30,0,0,,,,,,
1304,2015,235,28,44,0,0,,,,,,
1305,2015,1770,-4,7,0,0,,,,,,
1306,2015,413,-2,9,0,0,,,,,,
1307,2015,84,-1,-3,0,0,,,,,,
1308,2015,670,-4,-27,0,0,,,,,,
1309,2015,330,-6,14,0,0,,,,,,
1310,2015,1970,49,43,0,0,,,,,,
1311,2015,1849,1,-15,0,0,,,,,,
1312,2015,2069,194,194,0,0,,,,,,
1313,2015,1443,108,118,0,0,,,late,open,0,0
1314,2015,1715,-1,-22,0,0,,,,,,
1315,2015,199,55,36,0,0,,,,,,
1316,2015,1919,145,132,0,0,,,,,,
1317,2015,1723,0,-5,0,0,,,,,,
1318,2015,67,35,33,0,0,,,,,,
1319,2015,1737,11,33,0,0,,,,,,
1320,2015,1922,-7,-14,0,0,,,,,,
1321,2015,235,1,4,0,0,,,,,,
1322,2015,1770,139,142,0,0,,,,,,
1323,2015,413,-4,-2,0,0,,,,,,
1324,2015,84,6,-7,0,0,,,,,,
1325,2015,670,49,24,0,0,,,,,,
1326,2015,330,-1,-8,0,0,,,,,,
1327,2015,1970,-5,-28,0,0,,,,,,
1328,2015,1849,3,-8,0,0,,,,,,
1329,2015,2069,25,6,0,0,,,,,,
1330,2015,1443,,,0,1,A,A,cancelled,open,0,
1331,2015,1715,-2,-21,0,0,,,,,,
1332,2015,199,1,-35,0,0,,,,,,
1333,2015,1919,16,-21,0,0,,,,,,
1334,2015,1723,4,-19,0,0,,,,,,
1335,2015,67,-4,-32,0,0,,,,,,
1336,2015,1737,-1,-46,0,0,,,,,,
1337,2015,1922,6,-14,0,0,,,,,,
1338,2015,235,56,40,0,0,,,,,,
1339,2015,1770,-5,-26,0,0,,,,,,
1340,2015,413,-4,-13,0,0,,,,,,
1341,2015,84,-6,-23,0,0,,,,,,
1342,2015,670,-8,-14,0,0,,,,,,
1343,2015,330,-4,-22,0,0,,,,,,
1344,2015,1970,-6,-28,0,0,,,,,,
1345,2015,1849,-10,-23,0,0,,,,,,
1346,2015,2069,-5,-33,0,0,,,,,,
1347,2015,1443,0,-8,0,0,,,,,,
1348,2015,1715,-6,-29,0,0,,,,,,
1349,2015,199,145,141,0,0,,,late,open,0,0
1350,2015,1919,47,37,0,0,,,,,,
1351,2015,1723,-6,-24,0,0,,,,,,
1352,2015,67,1,-24,0,0,,,,,,
1353,2015,1737,-1,4,0,0,,,,,,
1354,2015,1922,-7,-28,0,0,,,,,,
1355,2015,235,9,1,0,0,,,,,,
1356,2015,829,0,-26,0,0,,,,,,
1357,2015,445,-6,-20,0,0,,,,,,
1358,2015,84,-4,-16,0,0,,,,,,
1359,2015,1862,9,6,0,0,,,,,,
1360,2015,330,15,87,0,0,,,,,,
1361,2015,873,20,31,0,0,,,,,,
1362,2015,2069,-10,-25,0,0,,,,,,
1363,2015,1443,-5,4,0,0,,,,,,
1364,2015,199,-6,-38,0,0,,,,,,
1365,2015,2043,96,93,0,0,,,,,,
1366,2015,67,40,18,0,0,,,,,,
1367,2015,1820,-2,-1,0,0,,,,,,
1368,2015,235,29,12,0,0,,,,,,
1369,2015,829,-6,-20,0,0,,,,,,
1370,2015,2057,10,2,0,0,,,,,,
1371,2015,84,-3,-11,0,0,,,,,,
1372,2015,879,1,-17,0,0,,,,,,
1373,2015,330,13,-8,0,0,,,,,,
1374,2015,2063,8,-9,0,0,,,,,,
1375,2015,1443,-4,-6,0,0,,,,,,
1376,2015,199,0,-28,0,0,,,,,,
1377,2015,1919,10,-19,0,0,,,,,,
1378,2015,1912,-4,-13,0,0,,,,,,
1379,2015,67,-4,-25,0,0,,,,,,
1380,2015,1737,76,59,0,0,,,,,,
1381,2015,2070,27,16,0,0,,,,,,
1382,2015,235,37,42,0,0,,,,,,
1383,2015,1770,-5,-13,0,0,,,,,,
1384,2015,413,-1,-2,0,0,,,,,,
1385,2015,84,-4,-12,0,0,,,,,,
1386,2015,670,-4,-19,0,0,,,,,,
1387,2015,330,-3,-14,0,0,,,,,,
1388,2015,1970,-3,-13,0,0,,,,,,
1389,2015,1849,-2,-11,0,0,,,,,,
1390,2015,2069,-5,-26,0,0,,,,,,
1391,2015,1443,-5,-7,0,0,,,,,,
1392,2015,1715,-8,-23,0,0,,,,,,
1393,2015,199,-3,-37,0,0,,,,,,
1394,2015,1919,-7,-26,0,0,,,,,,
1395,2015,1723,-4,-18,0,0,,,,,,
1396,2015,67,-3,-31,0,0,,,,,,
1397,2015,1737,-3,-42,0,0,,,,,,
1398,2015,1922,38,25,0,0,,,,,,
1399,2015,235,-4,-24,0,0,,,,,,
1400,2015,1770,-7,-18,0,0,,,,,,
1401,2015,413,-2,-9,0,0,,,,,,
1402,2015,84,0,-20,0,0,,,,,,
1403,2015,670,-2,-9,0,0,,,,,,
1404,2015,330,-7,-26,0,0,,,,,,
1405,2015,1970,15,5,0,0,,,,,,
1406,2015,1849,-9,-18,0,0,,,,,,
1407,2015,2069,2,6,0,0,,,,,,
1408,2015,1443,59,42,0,0,,,,,,
1409,2015,1715,-2,-10,0,0,,,,,,
1410,2015,199,20,-10,0,0,,,,,,
1411,2015,1919,11,25,0,0,,,,,,
1412,2015,1723,154,148,0,0,,,,,,
1413,2015,67,-2,-8,0,0,,,,,,
1414,2015,1737,78,114,0,0,,,,,,
1415,2015,1922,12,26,0,0,,,,,,
1416,2015,235,55,74,0,0,,,,,,
1417,2015,1770,-5,-14,0,0,,,,,,
1418,2015,413,-4,-16,0,0,,,,,,
1419,2015,84,-2,-9,0,0,,,,,,
1420,2015,670,-7,1,0,0,,,,,,
1421,2015,330,-4,-15,0,0,,,,,,
1422,2015,1970,-3,-9,0,0,,,,,,
1423,2015,1849,-7,-9,0,0,,,,,,
1424,2015,2069,-3,-18,0,0,,,,,,
1425,2015,1443,-2,-17,0,0,,,,,,
1426,2015,1715,-4,6,0,0,,,,,,
1427,2015,199,-6,-35,0,0,,,,,,
1428,2015,1919,-2,-26,0,0,,,,,,
1429,2015,1723,3,4,0,0,,,,,,
1430,2015,67,1,-17,0,0,,,,,,
1431,2015,1737,-1,-19,0,0,,,,,,
1432,2015,1922,-6,-9,0,0,,,,,,
1433,2015,235,-1,-20,0,0,,,,,,
1434,2015,1770,-6,-15,0,0,,,,,,
1435,2015,413,-5,-16,0,0,,,,,,
1436,2015,84,-1,-8,0,0,,,,,,
1437,2015,670,10,5,0,0,,,,,,
1438,2015,330,-2,-13,0,0,,,,,,
1439,2015,1970,-3,-14,0,0,,,,,,
1440,2015,1849,2,3,0,0,,,,,,
1441,2015,2069,2,-8,0,0,,,,,,
1442,2015,1443,-4,-1,0,0,,,,,,
1443,2015,1715,2,2,0,0,,,,,,
1444,2015,199,-3,-26,0,0,,,,,,
1445,2015,1919,-1,33,0,0,,,,,,
1446,2015,1723,23,26,0,0,,,,,,
1447,2015,67,48,37,0,0,,,,,,
1448,2015,1737,-6,-8,0,0,,,,,,
1449,2015,1922,-5,-19,0,0,,,,,,
1450,2015,235,-4,16,0,0,,,,,,
1451,2015,1770,-2,-6,0,0,,,,,,
1452,2015,413,-4,30,0,0,,,,,,
1453,2015,84,-5,-16,0,0,,,,,,
1454,2015,670,-5,-8,0,0,,,,,,
1455,2015,330,-4,-19,0,0,,,,,,
1456,2015,1970,-5,-15,0,0,,,,,,
1457,2015,1849,-11,-21,0,0,,,,,,
1458,2015,2069,-1,-2,0,0,,,,,,
1459,2015,1443,-1,-2,0,0,,,,,,
1460,2015,1715,-4,-7,0,0,,,,,,
1461,2015,199,1,-28,0,0,,,,,,
1462,2015,1919,84,57,0,0,,,,,,
1463,2015,1723,-5,-23,0,0,,,,,,
1464,2015,67,37,1,0,0,,,late,open,0,0
1465,2015,1737,1,-10,0,0,,,,,,
1466,2015,1922,22,1,0,0,,,,,,
1467,2015,235,-6,-19,0,0,,,,,,
1468,2015,829,1,-11,0,0,,,,,,
1469,2015,445,-5,-9,0,0,,,,,,
1470,2015,84,-4,-16,0,0,,,,,,
1471,2015,1862,-7,-4,0,0,,,,,,
1472,2015,330,17,-1,0,0,,,,,,
1473,2015,873,2,-6,0,0,,,,,,
1474,2015,2069,-3,-33,0,0,,,,,,
1475,2015,1443,-2,-15,0,0,,,,,,
1476,2015,199,-4,-41,0,0,,,,,,
1477,2015,2043,20,-3,0,0,,,,,,
1478,2015,67,115,88,0,0,,,,,,
1479,2015,1820,-5,-42,0,0,,,,,,
1480,2015,235,-5,-20,0,0,,,,,,
1481,2015,829,-4,-25,0,0,,,,,,
1482,2015,2057,2,-12,0,0,,,,,,
1483,2015,84,-6,-14,0,0,,,,,,
1484,2015,879,-4,-35,0,0,,,,,,
1485,2015,330,1,-32,0,0,,,,,,
1486,2015,2063,-5,-30,0,0,,,,,,
1487,2015,1443,19,10,0,0,,,,,,
1488,2015,199,-8,-26,0,0,,,,,,
1489,2015,1919,-5,-25,0,0,,,,,,
1490,2015,1912,3,-20,0,0,,,,,,
1491,2015,67,42,12,0,0,,,,,,
1492,2015,1737,1,-7,0,0,,,,,,
1493,2015,2070,-6,-23,0,0,,,,,,
1494,2015,235,-6,3,0,0,,,,,,
1495,2015,756,135,120,0,0,,,,,,
1496,2015,1770,-5,-13,0,0,,,,,,
1497,2015,413,-3,-16,0,0,,,,,,
1498,2015,84,39,37,0,0,,,,,,
1499,2015,670,20,8,0,0,,,,,,
1500,2015,330,3,-13,0,0,,,,,,
1501,2015,1970,89,80,0,0,,,,,,
1502,2015,1849,-2,-15,0,0,,,,,,
1503,2015,2069,-3,-20,0,0,,,,,,
1504,2015,1443,-2,-3,0,0,,,,,,
1505,2015,1715,-4,17,0,0,,,,,,
1506,2015,199,-7,-29,0,0,,,,,,
1507,2015,1919,-3,0,0,0,,,,,,
1508,2015,1723,-9,36,0,0,,,,,,
1509,2015,67,-1,-29,0,0,,,,,,
1510,2015,1737,1,-16,0,0,,,,,,
1511,2015,1922,10,8,0,0,,,,,,
1512,2015,235,-2,-8,0,0,,,,,,
1513,2015,1770,-4,-18,0,0,,,,,,
1514,2015,413,27,15,0,0,,,,,,
1515,2015,84,-6,-13,0,0,,,,,,
1516,2015,670,-4,-33,0,0,,,,,,
1517,2015,330,0,-34,0,0,,,,,,
1518,2015,1970,8,2,0,0,,,,,,
1519,2015,1849,-5,-26,0,0,,,,,,
1520,2015,2069,2,-25,0,0,,,,,,
1521,2015,1443,0,-10,0,0,,,,,,
1522,2015,1715,-3,-9,0,0,,,,,,
1523,2015,199,-6,-43,0,0,,,,,,
1524,2015,1919,-1,0,0,0,,,,,,
1525,2015,1723,-5,-20,0,0,,,,,,
1526,2015,67,-8,-32,0,0,,,,,,
1527,2015,1737,0,19,0,0,,,,,,
1528,2015,1922,24,16,0,0,,,,,,
1529,2015,235,20,16,0,0,,,,,,
1530,2015,1770,-6,-22,0,0,,,,,,
1531,2015,413,5,-7,0,0,,,,,,
1532,2015,84,-6,4,0,0,,,,,,
1533,2015,670,0,-15,0,0,,,,,,
1534,2015,330,-2,-28,0,0,,,,,,
1535,2015,1970,26,0,0,0,,,,,,
1536,2015,1849,18,0,0,0,,,,,,
1537,2015,2069,5,-9,0,0,,,,,,
1538,2015,1443,-2,-7,0,0,,,,,,
1539,2015,1715,-2,-29,0,0,,,,,,
1540,2015,199,-4,-39,0,0,,,,,,
1541,2015,1919,8,-6,0,0,,,,,,
1542,2015,1723,13,-5,0,0,,,,,,
1543,2015,67,167,138,0,0,,,late,open,0,0
1544,2015,1737,-4,5,0,0,,,,,,
1545,2015,1922,8,-9,0,0,,,,,,
1546,2015,235,32,22,0,0,,,,,,
1547,2015,1770,0,-20,0,0,,,,,,
1548,2015,413,-4,-12,0,0,,,,,,
1549,2015,84,,,0,1,A,A,,open,0,
1550,2015,670,-3,-14,0,0,,,,,,
1551,2015,330,12,-4,0,0,,,,,,
1552,2015,1970,6,14,0,0,,,,,,
1553,2015,1849,-5,-9,0,0,,,,,,
1554,2015,2069,29,29,0,0,,,,,,
1555,2015,1443,1,-4,0,0,,,,,,
1556,2015,1715,0,19,0,0,,,,,,
1557,2015,199,-7,-30,0,0,,,,,,
1558,2015,1919,77,123,0,0,,,,,,
1559,2015,1723,69,81,0,0,,,,,,
1560,2015,67,135,132,0,0,,,late,open,0,0
1561,2015,1737,110,105,0,0,,,,,,
1562,2015,1922,157,164,0,0,,,,,,
1563,2015,235,37,35,0,0,,,,,,
1564,2015,1770,-3,-6,0,0,,,,,,
1565,2015,413,2,-7,0,0,,,,,,
1566,2015,84,-5,-21,0,0,,A,cancelled,open,0,rebooked
1567,2015,670,-9,5,0,0,,,,,,
1568,2015,330,1,-8,0,0,,,,,,
1569,2015,1970,13,1,0,0,,,,,,
1570,2015,1849,-4,-12,0,0,,,,,,
1571,2015,2069,-2,0,0,0,,,,,,
1572,2015,1443,-2,15,0,0,,,,,,
1573,2015,1715,-4,7,0,0,,,,,,
1574,2015,199,-5,-16,0,0,,,,,,
1575,2015,1919,13,2,0,0,,,,,,
1576,2015,1723,0,-13,0,0,,,,,,
1577,2015,67,40,27,0,0,,,,,,
1578,2015,1737,35,41,0,0,,,,,,
1579,2015,1922,104,101,0,0,,,,,,
1580,2015,235,37,56,0,0,,,,,,
1581,2015,829,0,-2,0,0,,,,,,
1582,2015,445,1,-6,0,0,,,,,,
1583,2015,84,-4,-3,0,0,,,,,,
1584,2015,1862,17,20,0,0,,,,,,
1585,2015,330,6,7,0,0,,,,,,
1586,2015,873,-4,-15,0,0,,,,,,
1587,2015,2069,-4,-22,0,0,,,,,,
1588,2015,1443,-2,-7,0,0,,,,,,
1589,2015,199,-6,-40,0,0,,,,,,
1590,2015,2043,-2,-35,0,0,,,,,,
1591,2015,67,19,-8,0,0,,,,,,
1592,2015,1820,41,2,0,0,,,,,,
1593,2015,235,17,-11,0,0,,,,,,
1594,2015,829,-4,-13,0,0,,,,,,
1595,2015,2057,3,5,0,0,,,,,,
1596,2015,84,-5,-24,0,0,,,,,,
1597,2015,879,156,144,0,0,,,,,,
1598,2015,330,-1,-14,0,0,,,,,,
1599,2015,2063,-3,-7,0,0,,,,,,
1600,2015,1443,4,-8,0,0,,,,,,
1601,2015,199,-5,-32,0,0,,,,,,
1602,2015,1919,3,-13,0,0,,,,,,
1603,2015,1912,-3,-19,0,0,,,,,,
1604,2015,67,-2,-18,0,0,,,,,,
1605,2015,1737,54,18,0,0,,,,,,
1606,2015,2070,-2,-18,0,0,,,,,,
1607,2015,235,39,39,0,0,,,,,,
1608,2015,1770,-4,-9,0,0,,,,,,
1609,2015,413,10,-3,0,0,,,,,,
1610,2015,84,1,-10,0,0,,,,,,
1611,2015,670,-5,-20,0,0,,,,,,
1612,2015,330,112,91,0,0,,,,,,
1613,2015,1970,12,-4,0,0,,,,,,
1614,2015,1849,-7,-25,0,0,,,,,,
1615,2015,2069,-5,-23,0,0,,,,,,
1616,2015,1443,4,6,0,0,,,,,,
1617,2015,1715,-3,17,0,0,,,,,,
1618,2015,199,-5,-27,0,0,,,,,,
1619,2015,1919,23,34,0,0,,,,,,
1620,2015,1723,37,22,0,0,,,,,,
1621,2015,67,7,12,0,0,,,,,,
1622,2015,1737,2,-22,0,0,,,,,,
1623,2015,1922,13,6,0,0,,,,,,
1624,2015,235,9,-9,0,0,,,,,,
1625,2015,1770,-4,7,0,0,,,,,,
1626,2015,413,1,-9,0,0,,,,,,
1627,2015,84,86,99,0,0,,,,,,
1628,2015,670,-4,4,0,0,,,,,,
1629,2015,330,-4,-10,0,0,,,,,,
1630,2015,1970,33,21,0,0,,,,,,
1631,2015,848,-6,-10,0,0,,,,,,
1632,2015,2069,-4,-3,0,0,,,,,,
1633,2015,1443,17,13,0,0,,,,,,
1634,2015,1715,34,22,0,0,,,,,,
1635,2015,199,1,17,0,0,,,,,,
1636,2015,1919,0,16,0,0,,,,,,
1637,2015,1723,12,49,0,0,,,,,,
1638,2015,67,57,69,0,0,,,,,,
1639,2015,1737,-2,-18,0,0,,,,,,
1640,2015,2070,7,24,0,0,,,,,,
1641,2015,235,-6,-24,0,0,,,,,,
1642,2015,1770,-6,-2,0,0,,,,,,
1643,2015,413,4,-3,0,0,,,,,,
1644,2015,84,-5,-14,0,0,,,,,,
1645,2015,330,-5,-13,0,0,,,,,,
1646,2015,670,63,39,0,0,,,,,,
1647,2015,1970,0,-11,0,0,,,,,,
1648,2015,1849,-5,-13,0,0,,,,,,
1649,2015,2069,-3,-15,0,0,,,,,,
1650,2015,1443,-6,-10,0,0,,,,,,
1651,2015,1715,-4,-24,0,0,,,,,,
1652,2015,199,-3,-28,0,0,,,,,,
1653,2015,1919,6,-6,0,0,,,,,,
1654,2015,1723,7,-1,0,0,,,,,,
1655,2015,67,-10,-15,0,0,,,,,,
1656,2015,1737,-3,-19,0,0,,,,,,
1657,2015,2070,13,13,0,0,,,,,,
1658,2015,235,-10,-17,0,0,,,,,,
1659,2015,1770,-6,-11,0,0,,,,,,
1660,2015,413,-3,10,0,0,,,,,,
1661,2015,84,-2,1,0,0,,,,,,
1662,2015,330,0,-8,0,0,,,,,,
1663,2015,670,-3,-20,0,0,,,,,,
1664,2015,1970,-5,10,0,0,,,,,,
1665,2015,1849,15,0,0,0,,,,,,
1666,2015,2069,-3,5,0,0,,,,,,
1667,2015,1443,-5,-7,0,0,,,,,,
1668,2015,1715,-4,-15,0,0,,,,,,
1669,2015,199,-8,-26,0,0,,,,,,
1670,2015,1919,6,45,0,0,,,,,,
1671,2015,1723,-5,5,0,0,,,,,,
1672,2015,67,-3,-8,0,0,,,,,,
1673,2015,1737,83,93,0,0,,,,,,
1674,2015,2070,51,72,0,0,,,,,,
1675,2015,235,-5,-12,0,0,,,,,,
1676,2015,1770,-3,-13,0,0,,,,,,
1677,2015,413,-2,5,0,0,,,,,,
1678,2015,84,-1,-13,0,0,,,,,,
1679,2015,330,-4,-20,0,0,,,,,,
1680,2015,670,-3,8,0,0,,,,,,
1681,2015,1970,-7,-12,0,0,,,,,,
1682,2015,1849,53,55,0,0,,,,,,
1683,2015,2069,-4,-7,0,0,,,,,,
1684,2015,1443,-4,-10,0,0,,,,,,
1685,2015,1715,-4,-8,0,0,,,,,,
1686,2015,199,-1,-30,0,0,,,,,,
1687,2015,1919,-2,-15,0,0,,,,,,
1688,2015,1723,-4,-23,0,0,,,,,,
1689,2015,67,-1,-35,0,0,,,,,,
1690,2015,1737,21,16,0,0,,,,,,
1691,2015,2070,-11,-14,0,0,,,,,,
1692,2015,235,47,33,0,0,,,,,,
1693,2015,829,-1,-9,0,0,,,,,,
1694,2015,445,0,1,0,0,,,,,,
1695,2015,84,12,-6,0,0,,,,,,
1696,2015,330,11,0,0,0,,,,,,
1697,2015,1862,-6,-20,0,0,,,,,,
1698,2015,873,-1,-12,0,0,,,,,,
1699,2015,2069,19,-1,0,0,,,,,,
1700,2015,1443,-6,-2,0,0,,,,,,
1701,2015,199,-2,-34,0,0,,,,,,
1702,2015,2043,13,-15,0,0,,,,,,
1703,2015,67,-3,-30,0,0,,,,,,
1704,2015,1820,-15,-47,0,0,,,,,,
1705,2015,235,75,39,0,0,,,,,,
1706,2015,829,-8,-17,0,0,,,,,,
1707,2015,2057,-1,-15,0,0,,,,,,
1708,2015,84,-7,-14,0,0,,,,,,
1709,2015,330,20,-13,0,0,,,,,,
1710,2015,879,1,-17,0,0,,,,,,
1711,2015,2063,-3,-25,0,0,,,,,,
1712,2015,1443,-3,-15,0,0,,,,,,
1713,2015,199,-6,-37,0,0,,,,,,
1714,2015,1919,127,99,0,0,,,,,,
1715,2015,1912,7,-19,0,0,,,,,,
1716,2015,67,68,48,0,0,,,,,,
1717,2015,1737,-5,-20,0,0,,,,,,
1718,2015,2070,-7,-30,0,0,,,,,,
1719,2015,235,7,-3,0,0,,,,,,
1720,2015,1770,-6,-13,0,0,,,,,,
1721,2015,413,-4,-14,0,0,,,,,,
1722,2015,84,-7,-4,0,0,,,,,,
1723,2015,330,6,-24,0,0,,,,,,
1724,2015,670,-6,-22,0,0,,,,,,
1725,2015,1970,-1,-22,0,0,,,,,,
1726,2015,1849,-6,-6,0,0,,,,,,
1727,2015,2069,71,46,0,0,,,,,,
1728,2015,1443,-4,-1,0,0,,,,,,
1729,2015,1715,-7,-25,0,0,,,,,,
1730,2015,199,-1,-34,0,0,,,,,,
1731,2015,1919,4,-24,0,0,,,,,,
1732,2015,1723,-2,-17,0,0,,,,,,
1733,2015,67,-2,-11,0,0,,,,,,
1734,2015,1737,-5,-13,0,0,,,,,,
1735,2015,2070,-6,-3,0,0,,,,,,
1736,2015,235,-1,-12,0,0,,,,,,
1737,2015,1770,-2,4,0,0,,,,,,
1738,2015,413,-3,7,0,0,,,,,,
1739,2015,84,7,18,0,0,,,,,,
1740,2015,330,115,152,0,0,,,,,,
1741,2015,670,0,-2,0,0,,,,,,
1742,2015,1970,95,86,0,0,,,,,,
1743,2015,1849,-3,-8,0,0,,,,,,
1744,2015,2069,65,56,0,0,,,,,,
1745,2015,1443,-3,16,0,0,,,,,,
1746,2015,1715,-5,-17,0,0,,,,,,
1747,2015,199,98,68,0,0,,,,,,
1748,2015,1919,96,75,0,0,,,,,,
1749,2015,1723,-5,-5,0,0,,,,,,
1750,2015,67,30,-4,0,0,,,,,,
1751,2015,1737,152,139,0,0,,,,,,
1752,2015,2070,8,59,0,0,,,,,,
1753,2015,235,13,35,0,0,,,late,open,0,0
1754,2015,1770,-5,-6,0,0,,,,,,
1755,2015,413,-4,13,0,0,,,,,,
1756,2015,84,2,-14,0,0,,,,,,
1757,2015,330,10,1,0,0,,,,,,
1758,2015,670,-6,14,0,0,,,,,,
1759,2015,1970,-2,-2,0,0,,,,,,
1760,2015,1849,-4,-6,0,0,,,,,,
1761,2015,2069,-2,-17,0,0,,,,,,
1762,2015,1443,-4,-7,0,0,,,,,,
1763,2015,1715,0,9,0,0,,,,,,
1764,2015,199,-6,-24,0,0,,,,,,
1765,2015,1919,8,-1,0,0,,,,,,
1766,2015,1723,0,-18,0,0,,,,,,
